Open,High,Low,Close,Volume
59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200
62.6875,64.5625,61.07500076293945,61.380001068115234,303602000
61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200
63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800
62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400
63.900001525878906,65.62249755859375,63.0,63.5724983215332,197002000
61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400
60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000
60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000
62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,201820400
67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200
65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,168895200
67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800
67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800
70.0,72.0625,69.51249694824219,71.76249694824219,194994800
70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,131154400
71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,157125200
71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,215250000
69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200
69.06999969482422,69.3125,66.35749816894531,67.09249877929688,180991600
68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,116862400
68.96749877929688,70.4375,68.71749877929688,68.75749969482422,124814400
69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200
70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600
71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800
71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800
72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000
71.5625,74.75,71.4625015258789,72.26750183105469,240616800
72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000
73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200
75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600
75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200
76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400
77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400
79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200
78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400
76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200
75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400
78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400
78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600
79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800
79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800
78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200
80.875,81.05999755859375,79.125,79.18250274658203,125522000
79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200
79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800
79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400
79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200
80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800
81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200
81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400
80.8375015258789,82.9375,80.80750274658203,82.875,137250400
82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400
83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400
86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600
87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400
86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000
83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800
87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800
88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400
87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400
88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000
87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200
91.0,93.09500122070312,90.56749725341797,91.63249969482422,212155600
91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200
90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400
91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800
88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000
90.0199966430664,91.49500274658203,90.0,91.19999694824219,140223200
91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200
91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600
92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600
93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400
94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000
96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800
95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200
97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200
94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200
98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000
96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600
96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800
96.4175033569336,98.5,96.0625,98.35749816894531,90318000
99.17250061035156,99.25,96.74250030517578,97.0,103433200
96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600
96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400
90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800
93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000
94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600
93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200
94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000
102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800
108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200
109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600
109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800
110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800
113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600
112.5999984741211,113.7750015258789,110.0,112.72750091552734,212403600
111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400
110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000
114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000
114.83000183105469,115.0,113.04499816894531,114.90750122070312,165565200
116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600
114.35250091552734,116.0,114.00749969482422,115.5625,105633600
115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000
115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200
119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800
128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600
124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600
126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400
127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400
126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000
127.58000183105469,131.0,126.0,129.0399932861328,225702700
132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100
137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000
126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600
120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200
113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600
117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500
120.36000061035156,120.5,112.5,113.48999786376953,182274400
114.56999969482422,115.2300033569336,110.0,112.0,180860300
114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100
118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000
115.2300033569336,116.0,112.04000091552734,112.12999725341797,154679000
109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000
110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900
104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800
112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400
111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700
105.16999816894531,110.25,105.0,108.22000122070312,167743300
108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400
115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400
114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200
113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200
117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400
112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000
113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800
115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200
114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000
116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200
115.27999877929688,117.0,114.91999816894531,116.97000122070312,100506900
120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800
125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500
121.0,123.02999877929688,119.62000274658203,121.19000244140625,150712000
118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559200
121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800
119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300
116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700
116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000
117.44999694824219,118.04000091552734,114.58999633789062,115.75,101988000
116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600
114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700
115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800
115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800
112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200
111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190272600
109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900
109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400
114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235500
117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100
118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900
120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300
115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023400
117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000
119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300
119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900
118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000
119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000
118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100
117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74113000
118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300
117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300
113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874200
115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200
116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691300
116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410200
121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,127728200
122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200
123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600
122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400
122.30999755859375,124.56999969482422,122.25,123.75,86712000
124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225500
124.52999877929688,125.94999694824219,121.0,121.77999877929688,115089200
120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200
122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800
122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500
124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,157243700
127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600
128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800
128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,192541500
125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600
131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800
132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700
131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930100
133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,124486200
138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,121047300
135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,96452100
134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,99116600
133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301900
128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900
127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,155088000
128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578200
132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,105158200
129.19000244140625,130.1699981689453,128.5,128.97999572753906,100384500
128.5,129.69000244140625,126.86000061035156,128.8000030517578,91951100
128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,88636800
130.8000030517578,131.0,128.75999450683594,128.91000366210938,90221800
128.77999877929688,130.22000122070312,127.0,127.13999938964844,111598500
127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,90757300
128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,104319500
133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,120150900
136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,114459400
143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,157611700
143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,98390600
143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140843800
139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,142621100
135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,177523800
133.75,135.3800048828125,130.92999267578125,134.13999938964844,106239800
135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,83305400
135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,89880900
136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,84183100
137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75693800
136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297200
136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200
136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600
135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64280000
134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60145100
135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300
131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500
129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856700
130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800
128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916400
123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273000
124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039900
124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199500
122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164560400
123.75,127.93000030517578,122.79000091552734,127.79000091552734,116307900
128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,102260900
124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,112966300
121.75,123.5999984741211,118.62000274658203,120.12999725341797,178155000
120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,153766600
120.93000030517578,121.0,116.20999908447266,116.36000061035156,154376600
119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,129525800
121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,111943300
122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,103026500
120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,88105100
121.41000366210938,124.0,120.41999816894531,123.98999786376953,92403800
125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,115227900
124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,111932600
122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,121229700
119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,185549500
120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,111912300
123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,95467100
122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,88530500
119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844700
120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,94071200
121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,80819200
120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,85671900
121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118323800
123.66000366210938,124.18000030517578,122.48999786376953,123.0,75089100
123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,88651200
126.5,127.12999725341797,125.6500015258789,126.20999908447266,80171300
125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,83466700
128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,88844600
129.8000030517578,133.0399932861328,129.47000122070312,133.0,106686700
132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,91420000
132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,91266500
134.94000244140625,135.0,131.66000366210938,132.02999877929688,87222800
133.82000732421875,135.0,133.63999938964844,134.5,89347100
134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,84922400
133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264200
135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812300
132.36000061035156,133.75,131.3000030517578,133.5,68847100
133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84566500
132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,78657500
134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,66905100
135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,66015800
134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,107760100
136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,151101000
131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,109839500
132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,75135100
131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,137564700
129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,84000900
127.88999938964844,129.75,127.12999725341797,129.74000549316406,78128300
130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,78973300
129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071200
123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800
123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300
124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,105861300
126.25,127.88999938964844,125.8499984741211,127.44999694824219,81918000
126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244600
126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342900
123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92612000
125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,76857100
127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295400
126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092900
127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500
126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,56575900
126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600
125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311100
125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637100
124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278900
124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229200
124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300
126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057600
126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,74403800
127.20999908447266,127.75,126.5199966430664,127.12999725341797,56877900
127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,71186400
126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,53522400
127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906500
129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,62746300
130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815000
129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721700
130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953300
130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663300
132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783600
133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200
134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000
133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783700
133.41000366210938,135.25,133.35000610351562,134.77999877929688,62111300
134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,64556100
136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,63261400
136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,52485800
137.89999389648438,140.0,137.75,139.9600067138672,78852600
140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,108181800
143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,104911600
141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,105575500
142.75,145.64999389648438,142.64999389648438,145.11000061035156,99890800
146.2100067138672,146.32000732421875,144.0,144.5,76299700
144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,100827100
148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,127050800
149.24000549316406,150.0,147.08999633789062,148.47999572753906,106820300
148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,93251400
143.75,144.07000732421875,141.6699981689453,142.4499969482422,121434600
143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,96350000
145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,74993500
145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,77338200
147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,71447400
148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,72434100
149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,104818600
144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,118931200
144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,56699500
144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,70440600
146.36000061035156,146.9499969482422,145.25,145.52000427246094,62880000
145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,64786600
147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,56368300
146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,46397700
